Step,x-coordinate,y-coordinate,Actions
4615, 17, 86, RRF
4616, 16, 86, LF
4617, 16, 85, LF
4618, 17, 85, RF
4619, 17, 84, LF
4620, 18, 84, LF
4621, 18, 85, RRF
4622, 18, 84, F
4623, 18, 83, RRF
4624, 18, 84, LF
4625, 17, 84, LF
4626, 17, 83, F
4627, 17, 82, F
4628, 17, 81, RRF
4629, 17, 82, F
4630, 17, 83, F
4631, 17, 84, LF
4632, 16, 84, F
4633, 15, 84, F
4634, 14, 84, LF
4635, 14, 83, LF
4636, 15, 83, RF
4637, 15, 82, F
4638, 15, 81, LF
4639, 16, 81, LF
4640, 16, 82, F
4641, 16, 83, RRF
4642, 16, 82, F
4643, 16, 81, RF
4644, 15, 81, LF
4645, 15, 80, LF
4646, 16, 80, F
4647, 17, 80, F
4648, 18, 80, LF
4649, 18, 81, RRF
4650, 18, 80, RF
4651, 17, 80, LF
4652, 17, 79, LF
4653, 18, 79, RRF
4654, 17, 79, F
4655, 16, 79, RRF
4656, 17, 79, LF
4657, 17, 80, LF
4658, 16, 80, F
4659, 15, 80, RF
4660, 15, 81, F
4661, 15, 82, LF
4662, 14, 82, F
4663, 13, 82, LF
4664, 13, 81, LF
4665, 14, 81, RRF
4666, 13, 81, RF
4667, 13, 82, RF
4668, 14, 82, F
4669, 15, 82, LF
4670, 15, 83, LF
4671, 14, 83, F
4672, 13, 83, F
4673, 12, 83, LF
4674, 12, 82, RF
4675, 11, 82, RF
4676, 11, 83, RRF
4677, 11, 82, LF
4678, 12, 82, LF
4679, 12, 83, F
4680, 12, 84, LF
4681, 11, 84, F
4682, 10, 84, LF
4683, 10, 83, RF
4684, 9, 83, RRF
4685, 10, 83, LF
4686, 10, 84, RF
4687, 11, 84, LF
4688, 11, 85, LF
4689, 10, 85, F
4690, 9, 85, F
4691, 8, 85, F
4692, 7, 85, LF
4693, 7, 84, LF
4694, 8, 84, F
4695, 9, 84, RRF
4696, 8, 84, LF
4697, 8, 83, F
4698, 8, 82, LF
4699, 9, 82, RRF
4700, 8, 82, LF
4701, 8, 81, LF
4702, 9, 81, F
4703, 10, 81, LF
4704, 10, 82, RRF
4705, 10, 81, LF
4706, 11, 81, F
4707, 12, 81, RRF
4708, 11, 81, F
4709, 10, 81, F
4710, 9, 81, LF
4711, 9, 80, F
4712, 9, 79, RF
4713, 8, 79, LF
4714, 8, 78, LF
4715, 9, 78, F
4716, 10, 78, RRF
4717, 9, 78, F
4718, 8, 78, LF
4719, 8, 77, LF
4720, 9, 77, RF
4721, 9, 76, LF
4722, 10, 76, LF
4723, 10, 77, RF
4724, 11, 77, RRF
4725, 10, 77, LF
4726, 10, 76, RF
4727, 9, 76, LF
4728, 9, 75, LF
4729, 10, 75, F
4730, 11, 75, LF
4731, 11, 76, RRF
4732, 11, 75, RF
4733, 10, 75, F
4734, 9, 75, RF
4735, 9, 76, F
4736, 9, 77, LF
4737, 8, 77, F
4738, 7, 77, F
4739, 6, 77, F
4740, 5, 77, LF
4741, 5, 76, LF
4742, 6, 76, F
4743, 7, 76, F
4744, 8, 76, RF
4745, 8, 75, RF
4746, 7, 75, F
4747, 6, 75, F
4748, 5, 75, RRF
4749, 6, 75, F
4750, 7, 75, F
4751, 8, 75, LF
4752, 8, 76, LF
4753, 7, 76, F
4754, 6, 76, F
4755, 5, 76, RF
4756, 5, 77, LF
4757, 4, 77, RRF
4758, 5, 77, LF
4759, 5, 78, LF
4760, 4, 78, RF
4761, 4, 79, RRF
4762, 4, 78, LF
4763, 5, 78, LF
4764, 5, 79, F
4765, 5, 80, LF
4766, 4, 80, F
4767, 3, 80, LF
4768, 3, 79, RF
4769, 2, 79, LF
4770, 2, 78, RRF
4771, 2, 79, LF
4772, 1, 79, LF
4773, 1, 78, RF
4774, 0, 78, LF
4775, 0, 77, LF
4776, 1, 77, RRF
4777, 0, 77, LF
4778, 0, 76, LF
4779, 1, 76, RF
4780, 1, 75, RF
4781, 0, 75, LF
4782, 0, 74, LF
4783, 1, 74, RRF
4784, 0, 74, RF
4785, 0, 75, RF
4786, 1, 75, LF
4787, 1, 76, LF
4788, 0, 76, RF
4789, 0, 77, F
4790, 0, 78, F
4791, 0, 79, F
4792, 0, 80, RRF
4793, 0, 79, F
4794, 0, 78, LF
4795, 1, 78, LF
4796, 1, 79, RF
4797, 2, 79, LF
4798, 2, 80, LF
4799, 1, 80, RF
4800, 1, 81, LF
4801, 0, 81, RRF
4802, 1, 81, RF
4803, 1, 80, LF
4804, 2, 80, LF
4805, 2, 81, F
4806, 2, 82, LF
4807, 1, 82, F
4808, 0, 82, RRF
4809, 1, 82, F
4810, 2, 82, RF
4811, 2, 81, F
4812, 2, 80, F
4813, 2, 79, LF
4814, 3, 79, LF
4815, 3, 80, F
4816, 3, 81, RF
4817, 4, 81, RRF
4818, 3, 81, LF
4819, 3, 80, LF
4820, 4, 80, F
4821, 5, 80, F
4822, 6, 80, RRF
4823, 5, 80, LF
4824, 5, 79, F
4825, 5, 78, LF
4826, 6, 78, RRF
4827, 5, 78, LF
4828, 5, 77, LF
4829, 6, 77, F
4830, 7, 77, LF
4831, 7, 78, F
4832, 7, 79, LF
4833, 6, 79, RRF
4834, 7, 79, RF
4835, 7, 78, F
4836, 7, 77, LF
4837, 8, 77, LF
4838, 8, 78, F
4839, 8, 79, RF
4840, 9, 79, LF
4841, 9, 80, F
4842, 9, 81, LF
4843, 8, 81, LF
4844, 8, 80, RRF
4845, 8, 81, LF
4846, 7, 81, LF
4847, 7, 80, RRF
4848, 7, 81, LF
4849, 6, 81, RRF
4850, 7, 81, F
4851, 8, 81, LF
4852, 8, 82, F
4853, 8, 83, F
4854, 8, 84, LF
4855, 7, 84, LF
4856, 7, 83, F
4857, 7, 82, RRF
4858, 7, 83, F
4859, 7, 84, LF
4860, 6, 84, LF
4861, 6, 83, F
4862, 6, 82, RF
4863, 5, 82, LF
4864, 5, 81, RRF
4865, 5, 82, LF
4866, 4, 82, RRF
4867, 5, 82, F
4868, 6, 82, LF
4869, 6, 83, LF
4870, 5, 83, F
4871, 4, 83, RF
4872, 4, 84, LF
4873, 3, 84, F
4874, 2, 84, LF
4875, 2, 83, LF
4876, 3, 83, RF
4877, 3, 82, RRF
4878, 3, 83, LF
4879, 2, 83, F
4880, 1, 83, RRF
4881, 2, 83, LF
4882, 2, 84, RF
4883, 3, 84, F
4884, 4, 84, RF
4885, 4, 83, LF
4886, 5, 83, LF
4887, 5, 84, F
4888, 5, 85, RRF
4889, 5, 84, F
4890, 5, 83, LF
4891, 6, 83, LF
4892, 6, 84, F
4893, 6, 85, F
4894, 6, 86, LF
4895, 5, 86, RF
4896, 5, 87, RRF
4897, 5, 86, LF
4898, 6, 86, F
4899, 7, 86, F
4900, 8, 86, RRF
4901, 7, 86, F
4902, 6, 86, LF
4903, 6, 85, F
4904, 6, 84, LF
4905, 7, 84, LF
4906, 7, 85, RF
4907, 8, 85, F
4908, 9, 85, F
4909, 10, 85, LF
4910, 10, 86, F
4911, 10, 87, F
4912, 10, 88, RRF
4913, 10, 87, F
4914, 10, 86, F
4915, 10, 85, LF
4916, 11, 85, LF
4917, 11, 86, F
4918, 11, 87, RF
4919, 12, 87, LF
4920, 12, 88, LF
4921, 11, 88, RRF
4922, 12, 88, LF
4923, 12, 89, LF
4924, 11, 89, RF
4925, 11, 90, LF
4926, 10, 90, LF
4927, 10, 89, RRF
4928, 10, 90, LF
4929, 9, 90, LF
4930, 9, 89, F
4931, 9, 88, F
4932, 9, 87, F
4933, 9, 86, RRF
4934, 9, 87, LF
4935, 8, 87, RRF
4936, 9, 87, LF
4937, 9, 88, F
4938, 9, 89, LF
4939, 8, 89, RRF
4940, 9, 89, LF
4941, 9, 90, LF
4942, 8, 90, F
4943, 7, 90, LF
4944, 7, 89, RRF
4945, 7, 90, F
4946, 7, 91, RRF
4947, 7, 90, LF
4948, 8, 90, F
4949, 9, 90, LF
4950, 9, 91, LF
4951, 8, 91, RRF
4952, 9, 91, LF
4953, 9, 92, RRF
4954, 9, 91, F
4955, 9, 90, LF
4956, 10, 90, F
4957, 11, 90, F
4958, 12, 90, LF
4959, 12, 91, LF
4960, 11, 91, F
4961, 10, 91, RF
4962, 10, 92, F
4963, 10, 93, LF
4964, 9, 93, F
4965, 8, 93, F
4966, 7, 93, F
4967, 6, 93, LF
4968, 6, 92, LF
4969, 7, 92, F
4970, 8, 92, RRF
4971, 7, 92, F
4972, 6, 92, RF
4973, 6, 93, LF
4974, 5, 93, RF
4975, 5, 94, LF
4976, 4, 94, LF
4977, 4, 93, F
4978, 4, 92, LF
4979, 5, 92, RRF
4980, 4, 92, LF
4981, 4, 91, F
4982, 4, 90, LF
4983, 5, 90, F
4984, 6, 90, LF
4985, 6, 91, LF
4986, 5, 91, RRF
4987, 6, 91, RF
4988, 6, 90, RF
4989, 5, 90, LF
4990, 5, 89, LF
4991, 6, 89, RRF
4992, 5, 89, LF
4993, 5, 88, LF
4994, 6, 88, RF
4995, 6, 87, LF
4996, 7, 87, LF
4997, 7, 88, RF
4998, 8, 88, RRF
4999, 7, 88, LF
5000, 7, 87, RF
5001, 6, 87, RF
5002, 6, 88, LF
5003, 5, 88, RF
5004, 5, 89, F
5005, 5, 90, LF
5006, 4, 90, LF
5007, 4, 89, F
5008, 4, 88, F
5009, 4, 87, RF
5010, 3, 87, RRF
5011, 4, 87, LF
5012, 4, 88, F
5013, 4, 89, LF
5014, 3, 89, RF
5015, 3, 90, LF
5016, 2, 90, LF
5017, 2, 89, F
5018, 2, 88, LF
5019, 3, 88, RRF
5020, 2, 88, LF
5021, 2, 87, RRF
5022, 2, 88, LF
5023, 1, 88, LF
5024, 1, 87, F
5025, 1, 86, LF
5026, 2, 86, RRF
5027, 1, 86, LF
5028, 1, 85, LF
5029, 2, 85, F
5030, 3, 85, LF
5031, 3, 86, RF
5032, 4, 86, RRF
5033, 3, 86, LF
5034, 3, 85, LF
5035, 4, 85, RRF
5036, 3, 85, F
5037, 2, 85, F
5038, 1, 85, F
5039, 0, 85, LF
5040, 0, 84, LF
5041, 1, 84, RRF
5042, 0, 84, LF
5043, 0, 83, RRF
5044, 0, 84, F
5045, 0, 85, F
5046, 0, 86, F
5047, 0, 87, F
5048, 0, 88, RRF
5049, 0, 87, F
5050, 0, 86, F
5051, 0, 85, LF
5052, 1, 85, LF
5053, 1, 86, F
5054, 1, 87, F
5055, 1, 88, F
5056, 1, 89, LF
5057, 0, 89, RF
5058, 0, 90, F
5059, 0, 91, RF
5060, 1, 91, LF
5061, 1, 92, LF
5062, 0, 92, RF
5063, 0, 93, RRF
5064, 0, 92, LF
5065, 1, 92, RF
5066, 1, 91, LF
5067, 2, 91, RRF
5068, 1, 91, F
5069, 0, 91, LF
5070, 0, 90, LF
5071, 1, 90, RRF
5072, 0, 90, LF
5073, 0, 89, LF
5074, 1, 89, RF
5075, 1, 88, LF
5076, 2, 88, LF
5077, 2, 89, F
5078, 2, 90, RF
5079, 3, 90, RF
5080, 3, 89, LF
5081, 4, 89, LF
5082, 4, 90, F
5083, 4, 91, LF
5084, 3, 91, RF
5085, 3, 92, LF
5086, 2, 92, RF
5087, 2, 93, RF
5088, 3, 93, RRF
5089, 2, 93, LF
5090, 2, 92, LF
5091, 3, 92, RF
5092, 3, 91, LF
5093, 4, 91, LF
5094, 4, 92, F
5095, 4, 93, F
5096, 4, 94, F
5097, 4, 95, LF
5098, 3, 95, F
5099, 2, 95, F
5100, 1, 95, LF
5101, 1, 94, LF
5102, 2, 94, F
5103, 3, 94, RRF
5104, 2, 94, F
5105, 1, 94, LF
5106, 1, 93, RRF
5107, 1, 94, F
5108, 1, 95, LF
5109, 0, 95, LF
5110, 0, 94, RRF
5111, 0, 95, F
5112, 0, 96, RRF
5113, 0, 95, LF
5114, 1, 95, F
5115, 2, 95, F
5116, 3, 95, LF
5117, 3, 96, LF
5118, 2, 96, F
5119, 1, 96, RRF
5120, 2, 96, LF
5121, 2, 97, LF
5122, 1, 97, F
5123, 0, 97, RRF
5124, 1, 97, F
5125, 2, 97, LF
5126, 2, 98, LF
5127, 1, 98, RF
5128, 1, 99, LF
5129, 0, 99, LF
5130, 0, 98, RRF
5131, 0, 99, RF
5132, 1, 99, RF
5133, 1, 98, LF
5134, 2, 98, LF
5135, 2, 99, RRF
5136, 2, 98, F
5137, 2, 97, F
5138, 2, 96, LF
5139, 3, 96, RF
5140, 3, 95, LF
5141, 4, 95, LF
5142, 4, 96, F
5143, 4, 97, RRF
5144, 4, 96, F
5145, 4, 95, LF
5146, 5, 95, LF
5147, 5, 96, F
5148, 5, 97, RRF
5149, 5, 96, F
5150, 5, 95, RF
5151, 4, 95, LF
5152, 4, 94, LF
5153, 5, 94, F
5154, 6, 94, LF
5155, 6, 95, F
5156, 6, 96, F
5157, 6, 97, F
5158, 6, 98, LF
5159, 5, 98, RF
5160, 5, 99, LF
5161, 4, 99, LF
5162, 4, 98, RF
5163, 3, 98, LF
5164, 3, 97, RRF
5165, 3, 98, RF
5166, 4, 98, LF
5167, 4, 99, LF
5168, 3, 99, RRF
5169, 4, 99, F
5170, 5, 99, RF
5171, 5, 98, LF
5172, 6, 98, LF
5173, 6, 99, RRF
5174, 6, 98, LF
5175, 7, 98, LF
5176, 7, 99, RF
5177, 8, 99, RRF
5178, 7, 99, LF
5179, 7, 98, LF
5180, 8, 98, RRF
5181, 7, 98, F
5182, 6, 98, LF
5183, 6, 97, F
5184, 6, 96, F
5185, 6, 95, F
5186, 6, 94, RF
5187, 5, 94, LF
5188, 5, 93, LF
5189, 6, 93, F
5190, 7, 93, F
5191, 8, 93, LF
5192, 8, 94, LF
5193, 7, 94, RRF
5194, 8, 94, LF
5195, 8, 95, LF
5196, 7, 95, RF
5197, 7, 96, F
5198, 7, 97, RF
5199, 8, 97, RRF
5200, 7, 97, LF
5201, 7, 96, F
5202, 7, 95, LF
5203, 8, 95, LF
5204, 8, 96, RRF
5205, 8, 95, F
5206, 8, 94, F
5207, 8, 93, LF
5208, 9, 93, LF
5209, 9, 94, RF
5210, 10, 94, LF
5211, 10, 95, LF
5212, 9, 95, RRF
5213, 10, 95, LF
5214, 10, 96, F
5215, 10, 97, LF
5216, 9, 97, LF
5217, 9, 96, RRF
5218, 9, 97, F
5219, 9, 98, F
5220, 9, 99, RF
5221, 10, 99, RF
5222, 10, 98, LF
5223, 11, 98, LF
5224, 11, 99, RF
5225, 12, 99, F
5226, 13, 99, F
5227, 14, 99, F
5228, 15, 99, RF
5229, 15, 98, RRF
5230, 15, 99, LF
5231, 14, 99, F
5232, 13, 99, F
5233, 12, 99, F
5234, 11, 99, LF
5235, 11, 98, RF
5236, 10, 98, RF
5237, 10, 99, LF
5238, 9, 99, LF
5239, 9, 98, F
5240, 9, 97, LF
5241, 10, 97, F
5242, 11, 97, F
5243, 12, 97, F
5244, 13, 97, LF
5245, 13, 98, LF
5246, 12, 98, RRF
5247, 13, 98, RF
5248, 13, 97, LF
5249, 14, 97, LF
5250, 14, 98, RRF
5251, 14, 97, F
5252, 14, 96, LF
5253, 15, 96, LF
5254, 15, 97, RRF
5255, 15, 96, LF
5256, 16, 96, LF
5257, 16, 97, F
5258, 16, 98, F
5259, 16, 99, RF
5260, 17, 99, RRF
5261, 16, 99, LF
5262, 16, 98, LF
5263, 17, 98, RRF
5264, 16, 98, LF
5265, 16, 97, F
5266, 16, 96, LF
5267, 17, 96, LF
5268, 17, 97, RF
5269, 18, 97, RRF
5270, 17, 97, LF
5271, 17, 96, LF
5272, 18, 96, RRF
5273, 17, 96, F
5274, 16, 96, LF
5275, 16, 95, LF
5276, 17, 95, RRF
5277, 16, 95, LF
5278, 16, 94, LF
5279, 17, 94, F
5280, 18, 94, F
5281, 19, 94, F
5282, 20, 94, LF
5283, 20, 95, LF
5284, 19, 95, F
5285, 18, 95, RRF
5286, 19, 95, F
5287, 20, 95, LF
5288, 20, 96, F
5289, 20, 97, F
5290, 20, 98, LF
5291, 19, 98, LF
5292, 19, 97, F
5293, 19, 96, RRF
5294, 19, 97, F
5295, 19, 98, LF
5296, 18, 98, RRF
5297, 19, 98, LF
5298, 19, 99, LF
5299, 18, 99, RRF
5300, 19, 99, F
5301, 20, 99, RRF
5302, 19, 99, LF
5303, 19, 98, LF
5304, 20, 98, F
5305, 21, 98, LF
5306, 21, 99, RF
5307, 22, 99, RF
5308, 22, 98, RRF
5309, 22, 99, LF
5310, 21, 99, LF
5311, 21, 98, F
5312, 21, 97, F
5313, 21, 96, RRF
5314, 21, 97, F
5315, 21, 98, LF
5316, 20, 98, LF
5317, 20, 97, F
5318, 20, 96, F
5319, 20, 95, LF
5320, 21, 95, RRF
5321, 20, 95, LF
5322, 20, 94, F
5323, 20, 93, RRF
5324, 20, 94, LF
5325, 19, 94, F
5326, 18, 94, F
5327, 17, 94, LF
5328, 17, 93, LF
5329, 18, 93, RF
5330, 18, 92, LF
5331, 19, 92, LF
5332, 19, 93, RRF
5333, 19, 92, RF
5334, 18, 92, F
5335, 17, 92, RRF
5336, 18, 92, LF
5337, 18, 93, LF
5338, 17, 93, RF
5339, 17, 94, LF
5340, 16, 94, LF
5341, 16, 93, F
5342, 16, 92, RRF
5343, 16, 93, F
5344, 16, 94, LF
5345, 15, 94, LF
5346, 15, 93, RRF
5347, 15, 94, RF
5348, 16, 94, LF
5349, 16, 95, F
5350, 16, 96, LF
5351, 15, 96, F
5352, 14, 96, LF
5353, 14, 95, LF
5354, 15, 95, RRF
5355, 14, 95, LF
5356, 14, 94, F
5357, 14, 93, F
5358, 14, 92, LF
5359, 15, 92, RRF
5360, 14, 92, RF
5361, 14, 93, F
5362, 14, 94, F
5363, 14, 95, F
5364, 14, 96, LF
5365, 13, 96, LF
5366, 13, 95, F
5367, 13, 94, RRF
5368, 13, 95, F
5369, 13, 96, RF
5370, 14, 96, LF
5371, 14, 97, LF
5372, 13, 97, F
5373, 12, 97, LF
5374, 12, 96, RRF
5375, 12, 97, LF
5376, 11, 97, F
5377, 10, 97, LF
5378, 10, 96, LF
5379, 11, 96, RRF
5380, 10, 96, LF
5381, 10, 95, LF
5382, 11, 95, F
5383, 12, 95, RF
5384, 12, 94, RRF
5385, 12, 95, LF
5386, 11, 95, F
5387, 10, 95, LF
5388, 10, 94, LF
5389, 11, 94, RF
5390, 11, 93, LF
5391, 12, 93, F
5392, 13, 93, RRF
5393, 12, 93, F
5394, 11, 93, RF
5395, 11, 94, LF
5396, 10, 94, F
5397, 9, 94, LF
5398, 9, 93, LF
5399, 10, 93, RF
5400, 10, 92, LF
5401, 11, 92, RRF
5402, 10, 92, LF
5403, 10, 91, LF
5404, 11, 91, F
5405, 12, 91, LF
5406, 12, 92, RF
5407, 13, 92, RRF
5408, 12, 92, LF
5409, 12, 91, F
5410, 12, 90, RF
5411, 11, 90, LF
5412, 11, 89, LF
5413, 12, 89, F
5414, 13, 89, F
5415, 14, 89, LF
5416, 14, 90, LF
5417, 13, 90, RF
5418, 13, 91, RRF
5419, 13, 90, LF
5420, 14, 90, LF
5421, 14, 91, RF
5422, 15, 91, F
5423, 16, 91, F
5424, 17, 91, F
5425, 18, 91, F
5426, 19, 91, RRF
5427, 18, 91, F
5428, 17, 91, F
5429, 16, 91, F
5430, 15, 91, LF
5431, 15, 90, LF
5432, 16, 90, F
5433, 17, 90, RRF
5434, 16, 90, LF
5435, 16, 89, LF
5436, 17, 89, F
5437, 18, 89, F
5438, 19, 89, RRF
5439, 18, 89, F
5440, 17, 89, LF
5441, 17, 88, F
5442, 17, 87, LF
5443, 18, 87, LF
5444, 18, 88, RF
5445, 19, 88, F
5446, 20, 88, LF
5447, 20, 89, F
5448, 20, 90, LF
5449, 19, 90, F
5450, 18, 90, RRF
5451, 19, 90, F
5452, 20, 90, LF
5453, 20, 91, F
5454, 20, 92, RF
5455, 21, 92, LF
5456, 21, 93, F
5457, 21, 94, RRF
5458, 21, 93, F
5459, 21, 92, F
5460, 21, 91, F
5461, 21, 90, LF
5462, 22, 90, LF
5463, 22, 91, F
5464, 22, 92, RRF
5465, 22, 91, LF
5466, 23, 91, LF
5467, 23, 92, F
5468, 23, 93, LF
5469, 22, 93, RRF
5470, 23, 93, LF
5471, 23, 94, LF
5472, 22, 94, RF
5473, 22, 95, RRF
5474, 22, 94, LF
5475, 23, 94, LF
5476, 23, 95, F
5477, 23, 96, LF
5478, 22, 96, RF
5479, 22, 97, RF
5480, 23, 97, LF
5481, 23, 98, F
5482, 23, 99, RF
5483, 24, 99, RRF
5484, 23, 99, LF
5485, 23, 98, LF
5486, 24, 98, RRF
5487, 23, 98, LF
5488, 23, 97, LF
5489, 24, 97, RRF
5490, 23, 97, F
5491, 22, 97, LF
5492, 22, 96, LF
5493, 23, 96, F
5494, 24, 96, F
5495, 25, 96, LF
5496, 25, 97, F
5497, 25, 98, F
5498, 25, 99, RF
5499, 26, 99, F
5500, 27, 99, RF
5501, 27, 98, RRF
5502, 27, 99, LF
5503, 26, 99, LF
5504, 26, 98, RRF
5505, 26, 99, LF
5506, 25, 99, LF
5507, 25, 98, F
5508, 25, 97, LF
5509, 26, 97, F
5510, 27, 97, RRF
5511, 26, 97, F
5512, 25, 97, LF
5513, 25, 96, LF
5514, 26, 96, RRF
5515, 25, 96, F
5516, 24, 96, F
5517, 23, 96, LF
5518, 23, 95, LF
5519, 24, 95, RF
5520, 24, 94, RRF
5521, 24, 95, LF
5522, 23, 95, LF
5523, 23, 94, F
5524, 23, 93, F
5525, 23, 92, F
5526, 23, 91, RF
5527, 22, 91, LF
5528, 22, 90, F
5529, 22, 89, LF
5530, 23, 89, LF
5531, 23, 90, RRF
5532, 23, 89, LF
5533, 24, 89, F
5534, 25, 89, LF
5535, 25, 90, F
5536, 25, 91, LF
5537, 24, 91, LF
5538, 24, 90, RRF
5539, 24, 91, F
5540, 24, 92, RRF
5541, 24, 91, LF
5542, 25, 91, LF
5543, 25, 92, F
5544, 25, 93, LF
5545, 24, 93, RRF
5546, 25, 93, LF
5547, 25, 94, RRF
5548, 25, 93, F
5549, 25, 92, LF
5550, 26, 92, LF
5551, 26, 93, F
5552, 26, 94, RF
5553, 27, 94, LF
5554, 27, 95, LF
5555, 26, 95, F
5556, 25, 95, RRF
5557, 26, 95, F
5558, 27, 95, RF
5559, 27, 94, F
5560, 27, 93, LF
5561, 28, 93, LF
5562, 28, 94, F
5563, 28, 95, RF
5564, 29, 95, F
5565, 30, 95, F
5566, 31, 95, RRF
5567, 30, 95, F
5568, 29, 95, F
5569, 28, 95, LF
5570, 28, 94, F
5571, 28, 93, LF
5572, 29, 93, LF
5573, 29, 94, RF
5574, 30, 94, F
5575, 31, 94, RF
5576, 31, 93, RRF
5577, 31, 94, LF
5578, 30, 94, F
5579, 29, 94, LF
5580, 29, 93, LF
5581, 30, 93, RRF
5582, 29, 93, LF
5583, 29, 92, LF
5584, 30, 92, F
5585, 31, 92, F
5586, 32, 92, LF
5587, 32, 93, RF
5588, 33, 93, LF
5589, 33, 94, RRF
5590, 33, 93, LF
5591, 34, 93, F
5592, 35, 93, F
5593, 36, 93, LF
5594, 36, 94, LF
5595, 35, 94, RRF
5596, 36, 94, RF
5597, 36, 93, F
5598, 36, 92, F
5599, 36, 91, LF
5600, 37, 91, F
5601, 38, 91, LF
5602, 38, 92, F
5603, 38, 93, LF
5604, 37, 93, LF
5605, 37, 92, RRF
5606, 37, 93, F
5607, 37, 94, RF
5608, 38, 94, LF
5609, 38, 95, LF
5610, 37, 95, RRF
5611, 38, 95, LF
5612, 38, 96, F
5613, 38, 97, F
5614, 38, 98, LF
5615, 37, 98, LF
5616, 37, 97, F
5617, 37, 96, RRF
5618, 37, 97, LF
5619, 36, 97, RRF
5620, 37, 97, LF
5621, 37, 98, LF
5622, 36, 98, F
5623, 35, 98, F
5624, 34, 98, RF
5625, 34, 99, LF
5626, 33, 99, LF
5627, 33, 98, F
5628, 33, 97, LF
5629, 34, 97, F
5630, 35, 97, RRF
5631, 34, 97, F
5632, 33, 97, LF
5633, 33, 96, F
5634, 33, 95, LF
5635, 34, 95, LF
5636, 34, 96, RRF
5637, 34, 95, LF
5638, 35, 95, LF
5639, 35, 96, RRF
5640, 35, 95, LF
5641, 36, 95, LF
5642, 36, 96, RRF
5643, 36, 95, RF
5644, 35, 95, F
5645, 34, 95, LF
5646, 34, 94, RRF
5647, 34, 95, LF
5648, 33, 95, F
5649, 32, 95, LF
5650, 32, 94, RRF
5651, 32, 95, RF
5652, 33, 95, LF
5653, 33, 96, LF
5654, 32, 96, F
5655, 31, 96, RRF
5656, 32, 96, F
5657, 33, 96, LF
5658, 33, 97, F
5659, 33, 98, LF
5660, 32, 98, F
5661, 31, 98, LF
5662, 31, 97, LF
5663, 32, 97, RRF
5664, 31, 97, RF
5665, 31, 98, LF
5666, 30, 98, LF
5667, 30, 97, F
5668, 30, 96, RRF
5669, 30, 97, LF
5670, 29, 97, LF
5671, 29, 96, RF
5672, 28, 96, F
5673, 27, 96, RRF
5674, 28, 96, LF
5675, 28, 97, F
5676, 28, 98, F
5677, 28, 99, RRF
5678, 28, 98, F
5679, 28, 97, F
5680, 28, 96, LF
5681, 29, 96, LF
5682, 29, 97, F
5683, 29, 98, RRF
5684, 29, 97, LF
5685, 30, 97, LF
5686, 30, 98, F
5687, 30, 99, LF
5688, 29, 99, RRF
5689, 30, 99, F
5690, 31, 99, RRF
5691, 30, 99, LF
5692, 30, 98, LF
5693, 31, 98, F
5694, 32, 98, F
5695, 33, 98, LF
5696, 33, 99, LF
5697, 32, 99, RRF
5698, 33, 99, F
5699, 34, 99, RF
5700, 34, 98, LF
5701, 35, 98, LF
5702, 35, 99, RRF
5703, 35, 98, LF
5704, 36, 98, LF
5705, 36, 99, RF
5706, 37, 99, F
5707, 38, 99, F
5708, 39, 99, F
5709, 40, 99, F
5710, 41, 99, F
5711, 42, 99, RRF
5712, 41, 99, F
5713, 40, 99, LF
5714, 40, 98, LF
5715, 41, 98, F
5716, 42, 98, RRF
5717, 41, 98, LF
5718, 41, 97, RRF
5719, 41, 98, LF
5720, 40, 98, F
5721, 39, 98, RRF
5722, 40, 98, LF
5723, 40, 99, LF
5724, 39, 99, F
5725, 38, 99, F
5726, 37, 99, F
5727, 36, 99, LF
5728, 36, 98, LF
5729, 37, 98, F
5730, 38, 98, RF
5731, 38, 97, LF
5732, 39, 97, RRF
5733, 38, 97, LF
5734, 38, 96, F
5735, 38, 95, LF
5736, 39, 95, RRF
5737, 38, 95, LF
5738, 38, 94, LF
5739, 39, 94, F
5740, 40, 94, RRF
5741, 39, 94, F
5742, 38, 94, F
5743, 37, 94, LF
5744, 37, 93, LF
5745, 38, 93, RF
5746, 38, 92, F
5747, 38, 91, LF
5748, 39, 91, LF
5749, 39, 92, F
5750, 39, 93, RRF
5751, 39, 92, LF
5752, 40, 92, LF
5753, 40, 93, RRF
5754, 40, 92, LF
5755, 41, 92, LF
5756, 41, 93, RF
5757, 42, 93, LF
5758, 42, 94, LF
5759, 41, 94, RRF
5760, 42, 94, F
5761, 43, 94, LF
5762, 43, 95, RF
5763, 44, 95, F
5764, 45, 95, LF
5765, 45, 96, LF
5766, 44, 96, F
5767, 43, 96, RF
5768, 43, 97, LF
5769, 42, 97, LF
5770, 42, 96, RF
5771, 41, 96, LF
5772, 41, 95, LF
5773, 42, 95, RRF
5774, 41, 95, F
5775, 40, 95, RF
5776, 40, 96, LF
5777, 39, 96, RRF
5778, 40, 96, LF
5779, 40, 97, RRF
5780, 40, 96, F
5781, 40, 95, LF
5782, 41, 95, LF
5783, 41, 96, RF
5784, 42, 96, LF
5785, 42, 97, RF
5786, 43, 97, LF
5787, 43, 98, RRF
5788, 43, 97, LF
5789, 44, 97, LF
5790, 44, 98, RF
5791, 45, 98, F
5792, 46, 98, F
